Zipcode,Income 50-74K,Income 75-100K,High School Diploma,Bachelor's Degree,Non Poverty Family,Poverty Family
88345,13.0,0.0,1689.0,1274.0,798.0,106.0
88417,0.0,0.0,0.0,0.0,0.0,0.0
88055,0.0,0.0,0.0,6.0,0.0,0.0
88318,0.0,0.0,76.0,40.0,34.0,0.0
88415,0.0,0.0,738.0,209.0,218.0,37.0
88130,0.0,0.0,2045.0,1373.0,1395.0,408.0
88250,0.0,0.0,14.0,7.0,42.0,0.0
88339,0.0,0.0,186.0,81.0,0.0,0.0
88038,0.0,0.0,66.0,43.0,46.0,0.0
88349,0.0,0.0,0.0,0.0,0.0,0.0
88103,0.0,0.0,0.0,6.0,0.0,0.0
88311,0.0,0.0,312.0,64.0,88.0,14.0
88032,0.0,0.0,121.0,0.0,47.0,0.0
88028,0.0,0.0,80.0,8.0,11.0,10.0
88046,0.0,0.0,203.0,144.0,24.0,0.0
88203,0.0,0.0,3880.0,1690.0,2339.0,920.0
88007,0.0,0.0,2683.0,2603.0,1566.0,527.0
88048,0.0,0.0,337.0,109.0,483.0,157.0
88124,0.0,0.0,238.0,143.0,120.0,6.0
88005,21.0,0.0,3356.0,3594.0,1811.0,513.0
88118,0.0,0.0,51.0,22.0,48.0,0.0
88263,0.0,0.0,56.0,0.0,12.0,0.0
88081,0.0,0.0,1650.0,629.0,1106.0,1439.0
88034,0.0,0.0,0.0,0.0,0.0,0.0
88355,0.0,0.0,0.0,0.0,0.0,0.0
88342,0.0,0.0,0.0,0.0,18.0,0.0
94972,0.0,0.0,0.0,0.0,0.0,0.0
94933,9.0,0.0,81.0,83.0,142.0,0.0
94941,314.0,84.0,1071.0,8791.0,4135.0,135.0
94971,0.0,0.0,38.0,75.0,37.0,0.0
94924,23.0,23.0,72.0,274.0,27.0,0.0
94920,98.0,79.0,337.0,3778.0,1940.0,29.0
94949,94.0,49.0,1868.0,3848.0,1683.0,72.0
94956,0.0,13.0,197.0,292.0,72.0,36.0
94002,99.0,44.0,1690.0,5590.0,3060.0,213.0
94107,73.0,55.0,1484.0,9404.0,935.0,0.0
94109,191.0,120.0,4558.0,19627.0,881.0,16.0
94115,91.0,96.0,2292.0,10964.0,1533.0,129.0
94124,216.0,61.0,5200.0,4471.0,2180.0,437.0
94130,0.0,0.0,171.0,548.0,70.0,0.0
94133,83.0,44.0,2307.0,6736.0,1134.0,272.0
94502,90.0,17.0,867.0,3608.0,2091.0,0.0
94507,140.0,105.0,488.0,5207.0,2677.0,18.0
94514,5.0,1.0,230.0,117.0,217.0,27.0
94523,112.0,139.0,2436.0,9135.0,3039.0,75.0
94539,321.0,151.0,2993.0,11981.0,9485.0,45.0
94544,137.0,63.0,14702.0,8355.0,6741.0,693.0
94005,0.0,13.0,426.0,981.0,445.0,0.0
94019,72.0,64.0,1853.0,4251.0,2038.0,117.0
94024,172.0,131.0,473.0,5740.0,4422.0,21.0
94030,123.0,109.0,2507.0,5256.0,2431.0,78.0
94037,33.0,22.0,387.0,822.0,164.0,0.0
94103,65.0,29.0,3078.0,7190.0,510.0,16.0
94104,0.0,0.0,31.0,108.0,10.0,0.0
94127,81.0,136.0,1099.0,5941.0,2320.0,60.0
94128,0.0,0.0,41.0,10.0,0.0,0.0
94129,0.0,0.0,100.0,1053.0,526.0,0.0
94501,218.0,145.0,5730.0,14487.0,4787.0,289.0
94525,7.0,0.0,488.0,519.0,248.0,0.0
94549,174.0,110.0,1152.0,8143.0,4526.0,86.0
94560,254.0,47.0,9299.0,6742.0,4818.0,283.0
94568,147.0,80.0,3695.0,13136.0,6288.0,63.0
94619,118.0,18.0,2082.0,4149.0,2193.0,142.0
94804,78.0,27.0,5804.0,4723.0,2848.0,354.0
94925,68.0,100.0,475.0,2562.0,1357.0,16.0
94929,0.0,0.0,25.0,21.0,0.0,0.0
94065,79.0,78.0,749.0,3163.0,1603.0,44.0
94066,254.0,152.0,5268.0,8599.0,4231.0,103.0
94086,158.0,12.0,3623.0,10838.0,4049.0,63.0
94304,0.0,0.0,169.0,747.0,273.0,0.0
94110,251.0,93.0,6761.0,19491.0,3649.0,367.0
94112,556.0,320.0,12779.0,13781.0,6759.0,200.0
94132,172.0,64.0,2278.0,6067.0,1775.0,70.0
94511,0.0,0.0,449.0,185.0,223.0,0.0
94513,384.0,127.0,7418.0,8684.0,8881.0,323.0
94533,192.0,9.0,10505.0,6372.0,7036.0,677.0
94061,226.0,129.0,4084.0,6601.0,3533.0,29.0
94062,168.0,117.0,1606.0,6411.0,3265.0,83.0
94080,223.0,236.0,9047.0,12517.0,5897.0,295.0
94114,229.0,106.0,1010.0,11158.0,1422.0,7.0
94402,94.0,95.0,1946.0,5953.0,2882.0,82.0
94519,105.0,15.0,2888.0,3014.0,1278.0,141.0
94014,336.0,116.0,7262.0,9230.0,3649.0,155.0
94020,0.0,6.0,214.0,384.0,71.0,0.0
94028,29.0,0.0,299.0,1484.0,1145.0,0.0
94040,16.0,47.0,2003.0,6857.0,3643.0,489.0
94102,38.0,0.0,3246.0,7298.0,422.0,49.0
94111,17.0,27.0,221.0,932.0,88.0,0.0
94563,145.0,112.0,476.0,5591.0,3200.0,54.0
94520,56.0,0.0,5265.0,4482.0,3051.0,460.0
94538,222.0,84.0,10113.0,12304.0,6454.0,100.0
94559,106.0,20.0,3628.0,4078.0,2538.0,262.0
94578,119.0,27.0,6837.0,4709.0,2794.0,674.0
94580,166.0,37.0,5390.0,3857.0,3199.0,342.0
94702,107.0,20.0,1081.0,4131.0,1072.0,21.0
94704,16.0,0.0,625.0,3238.0,268.0,12.0
94707,122.0,31.0,336.0,3120.0,1106.0,20.0
94904,18.0,72.0,580.0,3501.0,1490.0,43.0
94010,239.0,174.0,2733.0,10339.0,5857.0,141.0
94044,213.0,110.0,4090.0,7945.0,3315.0,177.0
94070,103.0,113.0,1706.0,7722.0,4047.0,33.0
94105,0.0,58.0,77.0,2279.0,229.0,0.0
94121,170.0,86.0,3412.0,11663.0,2885.0,45.0
94301,66.0,39.0,712.0,3795.0,2273.0,96.0
94303,234.0,109.0,4104.0,5883.0,6037.0,508.0
94305,0.0,0.0,47.0,1865.0,608.0,0.0
94403,276.0,140.0,4136.0,10124.0,3835.0,158.0
94572,16.0,7.0,1654.0,1109.0,847.0,44.0
94579,72.0,16.0,3917.0,2990.0,1896.0,313.0
94589,69.0,21.0,5606.0,3200.0,2254.0,167.0
94603,39.0,26.0,5564.0,1601.0,2407.0,677.0
94605,293.0,44.0,5190.0,5502.0,2347.0,290.0
94612,60.0,13.0,1194.0,3451.0,460.0,53.0
94706,42.0,80.0,761.0,4676.0,2399.0,85.0
94923,10.0,10.0,23.0,173.0,0.0,0.0
94928,120.0,12.0,5323.0,5229.0,2922.0,156.0
94938,5.0,0.0,75.0,310.0,76.0,0.0
94939,38.0,54.0,354.0,2221.0,772.0,0.0
94945,118.0,73.0,1865.0,3581.0,1713.0,316.0
94964,0.0,0.0,298.0,358.0,0.0,0.0
94512,0.0,0.0,15.0,0.0,47.0,0.0
94569,0.0,0.0,0.0,79.0,11.0,0.0
94517,168.0,63.0,1151.0,3006.0,2052.0,27.0
94545,107.0,31.0,4902.0,4943.0,2918.0,218.0
94556,47.0,75.0,661.0,4099.0,2588.0,12.0
94574,65.0,36.0,997.0,2078.0,757.0,147.0
94583,204.0,138.0,2188.0,9390.0,5436.0,54.0
94586,5.0,2.0,99.0,227.0,54.0,12.0
94601,136.0,12.0,6140.0,4416.0,2942.0,1362.0
94621,40.0,0.0,3607.0,1107.0,3055.0,943.0
94708,60.0,33.0,260.0,2635.0,1069.0,19.0
94710,41.0,41.0,465.0,1880.0,408.0,60.0
94117,122.0,24.0,1724.0,16222.0,1398.0,0.0
94134,214.0,37.0,7005.0,5539.0,3290.0,286.0
94404,152.0,93.0,1945.0,9425.0,4210.0,89.0
94506,252.0,298.0,1162.0,6578.0,4782.0,161.0
94509,159.0,0.0,11469.0,4768.0,5818.0,1298.0
94510,88.0,53.0,2904.0,5476.0,2604.0,109.0
94801,107.0,19.0,3647.0,2116.0,2561.0,610.0
94803,150.0,37.0,3862.0,4672.0,2348.0,67.0
94901,206.0,94.0,3482.0,7779.0,3375.0,694.0
94947,244.0,203.0,2836.0,5218.0,2508.0,0.0
94952,215.0,88.0,4062.0,6529.0,3257.0,280.0
94960,97.0,161.0,450.0,4667.0,2263.0,0.0
94970,7.0,0.0,51.0,244.0,10.0,0.0
94542,40.0,46.0,1423.0,2966.0,905.0,62.0
94550,324.0,77.0,5203.0,9863.0,6442.0,28.0
94553,296.0,96.0,6403.0,8531.0,4741.0,267.0
94602,188.0,87.0,2338.0,5883.0,2284.0,163.0
94608,130.0,0.0,3140.0,7608.0,752.0,84.0
94609,129.0,37.0,2061.0,5666.0,616.0,117.0
94922,0.0,0.0,56.0,82.0,0.0,0.0
83709,32.0,5.0,6790.0,8994.0,7733.0,397.0
83713,0.0,0.0,2403.0,5463.0,3877.0,272.0
83714,25.0,0.0,2464.0,3693.0,1894.0,28.0
83716,0.0,0.0,1594.0,3577.0,2687.0,41.0
83802,0.0,0.0,36.0,11.0,1.0,0.0
83803,0.0,0.0,119.0,68.0,78.0,0.0
83822,0.0,0.0,391.0,86.0,139.0,32.0
83864,15.0,24.0,2990.0,2322.0,1624.0,48.0
83824,0.0,0.0,39.0,15.0,11.0,6.0
83839,0.0,0.0,334.0,36.0,86.0,0.0
83851,0.0,0.0,344.0,141.0,129.0,81.0
83452,0.0,0.0,207.0,182.0,414.0,0.0
83522,0.0,0.0,515.0,225.0,203.0,47.0
83541,7.0,0.0,194.0,157.0,96.0,21.0
83549,0.0,0.0,173.0,141.0,32.0,0.0
83617,0.0,0.0,3467.0,1229.0,1246.0,441.0
83622,0.0,0.0,343.0,339.0,121.0,36.0
83631,0.0,0.0,139.0,48.0,23.0,0.0
83641,0.0,0.0,560.0,255.0,499.0,32.0
83651,0.0,0.0,4777.0,2019.0,3243.0,1286.0
83655,13.0,0.0,791.0,335.0,482.0,120.0
83703,0.0,0.0,1719.0,3139.0,1386.0,46.0
83014,23.0,0.0,220.0,1239.0,584.0,0.0
83101,5.0,0.0,572.0,334.0,445.0,0.0
83115,0.0,0.0,429.0,228.0,76.0,0.0
83121,0.0,0.0,0.0,0.0,0.0,0.0
83126,0.0,0.0,109.0,32.0,18.0,0.0
83210,0.0,0.0,670.0,106.0,416.0,45.0
83212,0.0,0.0,24.0,14.0,2.0,4.0
83227,0.0,0.0,58.0,0.0,0.0,0.0
83251,0.0,0.0,187.0,105.0,103.0,7.0
83253,0.0,0.0,14.0,0.0,0.0,0.0
83276,0.0,0.0,619.0,448.0,596.0,67.0
83302,0.0,0.0,33.0,8.0,22.0,0.0
83312,0.0,0.0,16.0,21.0,0.0,0.0
83314,3.0,0.0,224.0,87.0,90.0,10.0
83324,0.0,0.0,111.0,35.0,145.0,28.0
83327,0.0,0.0,151.0,71.0,63.0,28.0
83340,49.0,0.0,472.0,1559.0,355.0,114.0
85640,0.0,0.0,51.0,21.0,30.0,0.0
85615,0.0,0.0,1043.0,1300.0,752.0,0.0
85632,3.0,0.0,121.0,90.0,29.0,2.0
85633,0.0,0.0,5.0,11.0,0.0,0.0
85653,49.0,0.0,2427.0,1335.0,1851.0,216.0
85701,0.0,0.0,388.0,897.0,206.0,130.0
85706,0.0,0.0,7129.0,1653.0,4428.0,1771.0
85040,0.0,0.0,4433.0,1574.0,2046.0,1127.0
85208,5.0,0.0,7347.0,3964.0,2895.0,386.0
85249,223.0,49.0,4065.0,7407.0,7281.0,122.0
85253,212.0,113.0,1107.0,4419.0,2423.0,9.0
85254,230.0,131.0,4189.0,10955.0,5785.0,50.0
85258,71.0,7.0,1647.0,7340.0,1697.0,34.0
85281,0.0,0.0,3892.0,6795.0,1468.0,345.0
85283,103.0,0.0,5357.0,7986.0,3462.0,473.0
85324,0.0,0.0,730.0,168.0,34.0,84.0
85331,117.0,30.0,2372.0,6764.0,3711.0,218.0
85345,60.0,0.0,8876.0,4610.0,5024.0,333.0
85347,0.0,0.0,155.0,37.0,100.0,4.0
85350,0.0,6.0,1972.0,708.0,2364.0,626.0
85351,15.0,0.0,8002.0,3839.0,33.0,0.0
85501,5.0,0.0,2281.0,850.0,689.0,120.0
85015,0.0,0.0,5827.0,2763.0,2163.0,1156.0
85044,56.0,10.0,3841.0,8041.0,3357.0,57.0
85053,0.0,12.0,4765.0,3051.0,1947.0,438.0
85201,11.0,0.0,7177.0,4595.0,3499.0,969.0
85205,30.0,32.0,7365.0,5252.0,2886.0,570.0
85206,8.0,0.0,6673.0,4328.0,2343.0,272.0
85213,78.0,23.0,4990.0,4894.0,4210.0,402.0
85224,42.0,10.0,4984.0,7205.0,3724.0,474.0
85256,0.0,0.0,863.0,308.0,310.0,156.0
85282,45.0,0.0,5214.0,8479.0,2662.0,206.0
85746,16.0,0.0,6795.0,2526.0,3664.0,825.0
85750,161.0,31.0,1803.0,5980.0,2318.0,95.0
85920,0.0,0.0,36.0,72.0,15.0,0.0
85923,0.0,0.0,121.0,25.0,112.0,0.0
85924,7.0,0.0,610.0,224.0,134.0,36.0
85927,0.0,0.0,17.0,27.0,0.0,0.0
85934,0.0,0.0,60.0,81.0,61.0,0.0
85714,0.0,0.0,2190.0,431.0,754.0,490.0
85911,0.0,0.0,348.0,22.0,120.0,186.0
85928,0.0,0.0,216.0,59.0,147.0,0.0
85930,0.0,0.0,216.0,26.0,77.0,132.0
85937,0.0,0.0,714.0,669.0,1236.0,198.0
85940,0.0,0.0,278.0,135.0,44.0,0.0
85941,0.0,0.0,1849.0,244.0,715.0,429.0
85338,88.0,0.0,6580.0,4532.0,6122.0,386.0
85339,47.0,0.0,5211.0,4522.0,4916.0,669.0
85348,7.0,0.0,665.0,201.0,149.0,0.0
85357,0.0,0.0,67.0,9.0,29.0,0.0
85360,0.0,0.0,25.0,16.0,0.0,0.0
85362,0.0,0.0,196.0,75.0,26.0,4.0
85374,24.0,0.0,8641.0,6898.0,3009.0,442.0
85379,94.0,0.0,6653.0,4745.0,7006.0,448.0
85382,18.0,0.0,5723.0,6809.0,4303.0,131.0
85539,0.0,0.0,803.0,275.0,236.0,157.0
85543,2.0,0.0,551.0,266.0,386.0,117.0
85546,6.0,0.0,3072.0,1225.0,2003.0,147.0
85553,0.0,0.0,476.0,92.0,68.0,16.0
85602,32.0,0.0,1515.0,774.0,607.0,105.0
85007,49.0,12.0,1587.0,1255.0,808.0,149.0
85013,41.0,28.0,2238.0,3710.0,1266.0,80.0
85027,39.0,0.0,5184.0,4730.0,2521.0,113.0
85034,0.0,0.0,388.0,344.0,87.0,308.0
85051,9.0,0.0,7205.0,3063.0,3020.0,1403.0
85202,17.0,0.0,4476.0,4635.0,2573.0,262.0
85215,23.0,7.0,2885.0,2368.0,1324.0,124.0
85225,37.0,0.0,9152.0,8821.0,6275.0,935.0
85226,39.0,9.0,3006.0,7231.0,4298.0,123.0
85248,66.0,19.0,4645.0,6824.0,2446.0,42.0
85250,68.0,0.0,1500.0,4785.0,1030.0,106.0
85257,3.0,0.0,4024.0,6266.0,1212.0,143.0
85284,38.0,0.0,1002.0,4652.0,2546.0,63.0
85302,0.0,0.0,6596.0,3402.0,2869.0,432.0
85306,22.0,0.0,4012.0,2288.0,2094.0,97.0
85320,0.0,0.0,136.0,28.0,64.0,105.0
85321,0.0,0.0,964.0,213.0,212.0,66.0
85323,0.0,0.0,6456.0,2100.0,4083.0,864.0
85326,0.0,40.0,8084.0,3473.0,7265.0,710.0
85333,0.0,0.0,125.0,24.0,84.0,0.0
85335,7.0,18.0,5617.0,2062.0,3671.0,722.0
85336,0.0,0.0,15.0,0.0,4.0,34.0
85361,22.0,0.0,1023.0,501.0,983.0,21.0
85367,38.0,0.0,5488.0,2092.0,1158.0,145.0
85375,25.0,0.0,6574.0,5415.0,220.0,0.0
85533,0.0,0.0,587.0,141.0,375.0,22.0
85544,0.0,0.0,338.0,437.0,175.0,0.0
85611,0.0,4.0,94.0,171.0,63.0,0.0
85613,0.0,0.0,232.0,559.0,595.0,72.0
85625,0.0,0.0,518.0,202.0,277.0,0.0
85634,0.0,0.0,1415.0,161.0,267.0,160.0
85635,16.0,0.0,3512.0,4075.0,3261.0,407.0
85641,26.0,0.0,2781.0,3669.0,4145.0,172.0
85646,9.0,0.0,226.0,503.0,0.0,0.0
85648,11.0,0.0,2579.0,1864.0,2563.0,270.0
85710,33.0,0.0,8430.0,6989.0,2737.0,505.0
85531,0.0,0.0,0.0,18.0,0.0,0.0
85601,0.0,0.0,172.0,77.0,8.0,0.0
85603,0.0,0.0,973.0,852.0,417.0,77.0
85609,0.0,0.0,49.0,17.0,0.0,0.0
85619,0.0,0.0,18.0,18.0,57.0,0.0
85623,0.0,0.0,861.0,568.0,682.0,129.0
85631,0.0,0.0,522.0,258.0,248.0,22.0
85637,0.0,0.0,190.0,282.0,66.0,24.0
85643,0.0,0.0,1668.0,437.0,821.0,90.0
85704,68.0,11.0,4173.0,5584.0,2072.0,87.0
85705,0.0,0.0,7911.0,3889.0,2224.0,1235.0
85718,107.0,33.0,1985.0,5917.0,2145.0,46.0
85719,11.0,0.0,2383.0,5029.0,1182.0,103.0
85742,22.0,5.0,3033.0,4322.0,2769.0,83.0
85743,15.0,8.0,3661.0,4311.0,3592.0,411.0
85745,101.0,0.0,3794.0,4876.0,1985.0,341.0
85747,23.0,0.0,2313.0,3591.0,3466.0,39.0
85749,63.0,18.0,1762.0,4088.0,2067.0,39.0
85933,11.0,0.0,537.0,313.0,277.0,0.0
85936,0.0,0.0,481.0,260.0,622.0,51.0
85938,0.0,0.0,239.0,196.0,222.0,71.0
85942,0.0,0.0,0.0,49.0,0.0,0.0
85712,8.0,0.0,4144.0,4775.0,924.0,286.0
85739,0.0,15.0,2312.0,3427.0,843.0,128.0
85926,0.0,0.0,44.0,28.0,31.0,6.0
85931,0.0,0.0,43.0,25.0,0.0,0.0
85708,0.0,0.0,255.0,311.0,724.0,37.0
85617,0.0,0.0,173.0,114.0,109.0,8.0
85627,0.0,0.0,173.0,147.0,148.0,31.0
85654,0.0,0.0,0.0,0.0,0.0,0.0
85736,0.0,0.0,997.0,226.0,289.0,245.0
85932,0.0,0.0,40.0,59.0,0.0,0.0
85939,0.0,0.0,748.0,397.0,271.0,21.0
85346,0.0,0.0,1366.0,350.0,0.0,0.0
85364,41.0,26.0,9496.0,3652.0,6986.0,1285.0
85534,0.0,0.0,540.0,200.0,242.0,119.0
85542,0.0,0.0,562.0,41.0,340.0,86.0
85935,9.0,0.0,618.0,678.0,436.0,38.0
85530,0.0,0.0,260.0,28.0,40.0,66.0
85735,0.0,0.0,2294.0,740.0,596.0,116.0
85018,66.0,53.0,3972.0,7844.0,2761.0,327.0
85207,161.0,31.0,6490.0,7060.0,5375.0,383.0
85043,13.0,0.0,5152.0,1564.0,3950.0,1451.0
85233,23.0,16.0,3422.0,6470.0,4846.0,55.0
85328,0.0,0.0,104.0,0.0,34.0,0.0
85607,0.0,0.0,1445.0,872.0,1281.0,438.0
85929,5.0,0.0,1179.0,595.0,468.0,66.0
85118,30.0,19.0,2579.0,2648.0,513.0,0.0
85392,17.0,0.0,4502.0,3831.0,3707.0,494.0
85173,0.0,0.0,607.0,134.0,143.0,54.0
85131,0.0,0.0,2661.0,687.0,433.0,119.0
85193,0.0,0.0,724.0,107.0,425.0,84.0
85137,0.0,0.0,440.0,134.0,239.0,99.0
85172,0.0,0.0,336.0,160.0,163.0,0.0
85209,26.0,0.0,6890.0,5276.0,4281.0,273.0
85388,27.0,0.0,3383.0,3046.0,5252.0,328.0
85371,0.0,0.0,61.0,8.0,28.0,0.0
94567,1.0,0.0,93.0,72.0,72.0,0.0
94063,150.0,58.0,4619.0,3199.0,2791.0,943.0
94535,6.0,0.0,209.0,424.0,503.0,22.0
94561,188.0,31.0,6231.0,3494.0,5602.0,180.0
94585,47.0,0.0,3840.0,3072.0,2707.0,233.0
94588,142.0,123.0,2290.0,8868.0,5819.0,132.0
94592,0.0,0.0,59.0,220.0,72.0,0.0
94607,52.0,4.0,2872.0,4932.0,676.0,369.0
94611,230.0,85.0,1557.0,10992.0,3559.0,159.0
94709,17.0,18.0,224.0,2821.0,316.0,0.0
94805,23.0,9.0,1757.0,2286.0,880.0,151.0
94021,0.0,0.0,21.0,7.0,24.0,49.0
94022,64.0,73.0,571.0,4324.0,3261.0,63.0
94528,0.0,0.0,68.0,173.0,22.0,0.0
94575,0.0,0.0,11.0,10.0,0.0,0.0
94085,33.0,37.0,2112.0,4480.0,1491.0,99.0
94850,0.0,0.0,0.0,0.0,0.0,0.0
94516,0.0,0.0,13.0,50.0,13.0,0.0
94973,0.0,0.0,202.0,332.0,99.0,0.0
94931,47.0,12.0,972.0,1377.0,994.0,35.0
94946,27.0,9.0,69.0,204.0,90.0,6.0
94950,5.0,0.0,6.0,37.0,0.0,6.0
94555,108.0,58.0,3598.0,7697.0,5390.0,219.0
94571,0.0,0.0,1683.0,1147.0,550.0,205.0
94576,0.0,0.0,14.0,9.0,0.0,0.0
94591,309.0,27.0,7457.0,8671.0,4087.0,237.0
94595,122.0,81.0,1428.0,5614.0,1278.0,0.0
94596,11.0,53.0,1508.0,6305.0,1790.0,123.0
94598,202.0,146.0,1708.0,7519.0,3148.0,92.0
94606,45.0,24.0,4489.0,5655.0,1837.0,784.0
94610,146.0,88.0,1784.0,8997.0,1918.0,59.0
94618,116.0,84.0,613.0,4367.0,1671.0,0.0
94703,86.0,12.0,964.0,5356.0,1613.0,30.0
94705,55.0,25.0,407.0,3531.0,946.0,11.0
94937,6.0,0.0,90.0,187.0,12.0,0.0
94940,0.0,0.0,13.0,57.0,0.0,0.0
94965,57.0,28.0,757.0,2727.0,387.0,65.0
94558,436.0,60.0,7551.0,10288.0,7307.0,374.0
94564,39.0,22.0,2265.0,3110.0,1434.0,35.0
94015,360.0,68.0,7490.0,14851.0,5052.0,411.0
94027,21.0,20.0,247.0,1723.0,992.0,15.0
94038,22.0,0.0,418.0,656.0,856.0,0.0
94041,39.0,7.0,1336.0,3330.0,1030.0,0.0
94043,158.0,47.0,1912.0,6631.0,2312.0,0.0
94087,73.0,86.0,3025.0,13624.0,8053.0,155.0
94089,39.0,24.0,2259.0,4190.0,1527.0,75.0
94108,20.0,0.0,1269.0,3639.0,357.0,204.0
94116,267.0,139.0,4622.0,11381.0,3775.0,157.0
94118,123.0,132.0,2457.0,12720.0,2528.0,91.0
94122,355.0,222.0,5182.0,17916.0,3988.0,261.0
94306,74.0,73.0,1068.0,5386.0,4121.0,5.0
94401,247.0,23.0,4029.0,6096.0,2867.0,486.0
94508,34.0,4.0,215.0,577.0,223.0,0.0
94515,33.0,0.0,635.0,1395.0,762.0,78.0
94518,217.0,24.0,3334.0,5600.0,2385.0,0.0
94530,118.0,48.0,1835.0,6134.0,1812.0,135.0
94536,157.0,98.0,9251.0,14901.0,8722.0,288.0
94541,269.0,19.0,10559.0,7792.0,5330.0,852.0
94546,161.0,83.0,6143.0,7587.0,3845.0,180.0
94547,158.0,25.0,2321.0,5476.0,2331.0,40.0
94552,98.0,82.0,1279.0,3823.0,1788.0,0.0
94565,184.0,32.0,13670.0,7863.0,7927.0,1198.0
94566,231.0,141.0,3351.0,10310.0,7164.0,195.0
94577,325.0,72.0,6977.0,7237.0,4104.0,369.0
94590,68.0,0.0,5643.0,3859.0,1641.0,579.0
94599,50.0,12.0,508.0,929.0,63.0,0.0
94123,56.0,119.0,956.0,11258.0,1019.0,0.0
94521,193.0,62.0,4690.0,9067.0,4949.0,83.0
94587,330.0,83.0,13946.0,12535.0,6744.0,390.0
94060,0.0,0.0,292.0,185.0,169.0,122.0
94074,0.0,0.0,11.0,74.0,0.0,0.0
94131,63.0,270.0,1252.0,8574.0,1769.0,0.0
94526,315.0,180.0,1822.0,9524.0,4947.0,13.0
94951,32.0,19.0,547.0,1091.0,606.0,0.0
94806,236.0,21.0,8521.0,5249.0,5546.0,954.0
94903,143.0,96.0,2748.0,7620.0,2585.0,95.0
94930,109.0,40.0,663.0,2530.0,899.0,8.0
94954,172.0,104.0,4512.0,6073.0,3891.0,485.0
77568,42.0,0.0,2922.0,1071.0,1225.0,223.0
77384,248.0,0.0,1874.0,3239.0,1554.0,111.0
77423,2.0,0.0,2244.0,934.0,1272.0,14.0
77514,0.0,0.0,878.0,185.0,548.0,90.0
77573,193.0,22.0,8585.0,15768.0,12006.0,1289.0
77585,0.0,0.0,150.0,44.0,103.0,0.0
77613,0.0,0.0,311.0,46.0,35.0,0.0
77615,0.0,0.0,385.0,11.0,166.0,0.0
77627,14.0,0.0,4343.0,2362.0,2357.0,92.0
77630,29.0,0.0,5950.0,2205.0,2349.0,186.0
77663,0.0,0.0,234.0,82.0,126.0,0.0
77707,21.0,0.0,2825.0,1841.0,1428.0,89.0
77801,0.0,0.0,1405.0,1182.0,841.0,269.0
77443,0.0,0.0,103.0,0.0,153.0,0.0
77003,7.0,0.0,835.0,1629.0,234.0,97.0
77351,0.0,0.0,6349.0,2289.0,2010.0,307.0
77372,0.0,0.0,2709.0,439.0,1444.0,189.0
77374,0.0,0.0,49.0,55.0,38.0,0.0
77375,95.0,15.0,6560.0,7121.0,6774.0,574.0
77376,0.0,0.0,186.0,5.0,0.0,0.0
77414,0.0,0.0,3957.0,1721.0,1728.0,488.0
77415,0.0,0.0,0.0,37.0,36.0,0.0
77418,7.0,8.0,1477.0,1330.0,861.0,180.0
77440,0.0,0.0,0.0,0.0,0.0,0.0
77002,21.0,17.0,1709.0,1545.0,5.0,0.0
77091,11.0,0.0,4948.0,1526.0,1241.0,381.0
77024,238.0,83.0,1842.0,10763.0,6023.0,245.0
77036,0.0,0.0,11498.0,4751.0,4405.0,2778.0
77046,0.0,0.0,20.0,369.0,0.0,0.0
77049,42.0,0.0,4283.0,2016.0,4497.0,469.0
77061,0.0,0.0,4480.0,1467.0,2048.0,370.0
77073,0.0,0.0,5859.0,2855.0,5457.0,760.0
77076,0.0,0.0,5751.0,637.0,2230.0,1464.0
77079,163.0,11.0,2094.0,8592.0,4918.0,518.0
77080,13.0,0.0,7200.0,3382.0,3526.0,1183.0
77087,0.0,0.0,5626.0,1465.0,2780.0,760.0
77092,0.0,0.0,7390.0,2966.0,2588.0,613.0
77095,95.0,0.0,7749.0,13295.0,9250.0,1133.0
77808,0.0,0.0,1621.0,1342.0,1265.0,137.0
77831,0.0,0.0,893.0,223.0,214.0,14.0
77837,0.0,0.0,448.0,100.0,97.0,66.0
77840,42.0,0.0,2057.0,4228.0,1255.0,320.0
77969,0.0,0.0,49.0,14.0,0.0,0.0
77990,0.0,0.0,126.0,84.0,31.0,43.0
77612,0.0,0.0,2807.0,403.0,1291.0,20.0
77619,7.0,0.0,3764.0,1211.0,1309.0,162.0
77016,3.0,0.0,6376.0,1036.0,1619.0,582.0
77018,64.0,0.0,3239.0,5614.0,1923.0,576.0
77029,0.0,0.0,2382.0,542.0,1121.0,1145.0
77044,20.0,42.0,5612.0,5085.0,5221.0,259.0
77048,0.0,0.0,2920.0,1176.0,1478.0,87.0
77051,0.0,0.0,2813.0,906.0,570.0,145.0
77066,140.0,13.0,5601.0,3581.0,3465.0,322.0
77054,0.0,0.0,1534.0,4254.0,508.0,0.0
77059,61.0,26.0,746.0,4757.0,2867.0,26.0
77062,35.0,0.0,2437.0,5363.0,2915.0,159.0
77075,0.0,0.0,7177.0,2426.0,4346.0,808.0
77078,0.0,0.0,2988.0,622.0,1420.0,292.0
77085,0.0,0.0,2422.0,1198.0,1598.0,199.0
77950,0.0,0.0,39.0,18.0,3.0,0.0
77957,24.0,0.0,1584.0,762.0,783.0,22.0
77975,0.0,0.0,527.0,108.0,184.0,28.0
77979,14.0,0.0,3131.0,1291.0,1671.0,350.0
