Zipcode,Income Below 75K,Income Over 100K,High School Diploma,Master Degree,Poverty Family,Non Poverty Family
88055,0.0,0.0,0.0,0.0,0.0,0.0
88318,0.0,0.0,76.0,31.0,0.0,34.0
88415,0.0,0.0,738.0,117.0,37.0,218.0
88130,0.0,0.0,2045.0,851.0,408.0,1395.0
88250,0.0,0.0,14.0,0.0,0.0,42.0
88339,0.0,0.0,186.0,35.0,0.0,0.0
88038,0.0,0.0,66.0,0.0,0.0,46.0
88349,0.0,0.0,0.0,0.0,0.0,0.0
88103,0.0,0.0,0.0,0.0,0.0,0.0
88311,0.0,0.0,312.0,0.0,14.0,88.0
88032,0.0,0.0,121.0,0.0,0.0,47.0
88028,0.0,0.0,80.0,0.0,10.0,11.0
88046,0.0,0.0,203.0,116.0,0.0,24.0
88203,0.0,0.0,3880.0,670.0,920.0,2339.0
88007,0.0,0.0,2683.0,1218.0,527.0,1566.0
88048,0.0,0.0,337.0,67.0,157.0,483.0
88124,0.0,0.0,238.0,40.0,6.0,120.0
88005,21.0,0.0,3356.0,1862.0,513.0,1811.0
88118,0.0,0.0,51.0,8.0,0.0,48.0
88263,0.0,0.0,56.0,0.0,0.0,12.0
88081,0.0,0.0,1650.0,187.0,1439.0,1106.0
88034,0.0,0.0,0.0,0.0,0.0,0.0
88355,0.0,0.0,0.0,0.0,0.0,0.0
88342,0.0,0.0,0.0,0.0,0.0,18.0
94972,0.0,0.0,0.0,0.0,0.0,0.0
94933,9.0,0.0,81.0,143.0,0.0,142.0
94941,314.0,90.0,1071.0,4873.0,135.0,4135.0
94971,0.0,0.0,38.0,63.0,0.0,37.0
94924,23.0,0.0,72.0,199.0,0.0,27.0
94920,98.0,137.0,337.0,2083.0,29.0,1940.0
94949,94.0,29.0,1868.0,1467.0,72.0,1683.0
94956,0.0,0.0,197.0,203.0,36.0,72.0
94002,99.0,36.0,1690.0,4094.0,213.0,3060.0
94107,73.0,57.0,1484.0,5277.0,0.0,935.0
94109,191.0,59.0,4558.0,8815.0,16.0,881.0
94115,91.0,76.0,2292.0,6319.0,129.0,1533.0
94124,216.0,22.0,5200.0,1232.0,437.0,2180.0
94130,0.0,0.0,171.0,129.0,0.0,70.0
94133,83.0,34.0,2307.0,3119.0,272.0,1134.0
94502,90.0,22.0,867.0,1653.0,0.0,2091.0
94507,140.0,79.0,488.0,1758.0,18.0,2677.0
94514,5.0,0.0,230.0,38.0,27.0,217.0
94523,112.0,23.0,2436.0,3163.0,75.0,3039.0
94539,321.0,58.0,2993.0,10995.0,45.0,9485.0
94544,137.0,25.0,14702.0,2070.0,693.0,6741.0
94005,0.0,72.0,426.0,473.0,0.0,445.0
94019,72.0,13.0,1853.0,1845.0,117.0,2038.0
94024,172.0,137.0,473.0,5192.0,21.0,4422.0
94030,123.0,97.0,2507.0,1917.0,78.0,2431.0
94037,33.0,0.0,387.0,380.0,0.0,164.0
94103,65.0,6.0,3078.0,2508.0,16.0,510.0
94104,0.0,0.0,31.0,16.0,0.0,10.0
94127,81.0,85.0,1099.0,2894.0,60.0,2320.0
94128,0.0,0.0,41.0,0.0,0.0,0.0
94129,0.0,0.0,100.0,631.0,0.0,526.0
94501,218.0,50.0,5730.0,5780.0,289.0,4787.0
94525,7.0,10.0,488.0,199.0,0.0,248.0
94549,174.0,173.0,1152.0,4014.0,86.0,4526.0
94560,254.0,35.0,9299.0,2475.0,283.0,4818.0
94568,147.0,104.0,3695.0,6758.0,63.0,6288.0
94619,118.0,35.0,2082.0,2353.0,142.0,2193.0
94804,78.0,0.0,5804.0,1702.0,354.0,2848.0
94925,68.0,56.0,475.0,1147.0,16.0,1357.0
94929,0.0,0.0,25.0,16.0,0.0,0.0
94065,79.0,80.0,749.0,2498.0,44.0,1603.0
94066,254.0,47.0,5268.0,2653.0,103.0,4231.0
94086,158.0,20.0,3623.0,9493.0,63.0,4049.0
94304,0.0,0.0,169.0,551.0,0.0,273.0
94110,251.0,132.0,6761.0,9026.0,367.0,3649.0
94112,556.0,120.0,12779.0,4038.0,200.0,6759.0
94132,172.0,48.0,2278.0,2336.0,70.0,1775.0
94511,0.0,0.0,449.0,20.0,0.0,223.0
94513,384.0,17.0,7418.0,1935.0,323.0,8881.0
94533,192.0,13.0,10505.0,1727.0,677.0,7036.0
94061,226.0,159.0,4084.0,3096.0,29.0,3533.0
94062,168.0,109.0,1606.0,3953.0,83.0,3265.0
94080,223.0,70.0,9047.0,2599.0,295.0,5897.0
94114,229.0,235.0,1010.0,7207.0,7.0,1422.0
94402,94.0,47.0,1946.0,3300.0,82.0,2882.0
94519,105.0,0.0,2888.0,909.0,141.0,1278.0
94014,336.0,23.0,7262.0,1554.0,155.0,3649.0
94020,0.0,10.0,214.0,201.0,0.0,71.0
94028,29.0,31.0,299.0,1526.0,0.0,1145.0
94040,16.0,72.0,2003.0,7183.0,489.0,3643.0
94102,38.0,0.0,3246.0,2767.0,49.0,422.0
94111,17.0,0.0,221.0,563.0,0.0,88.0
94563,145.0,86.0,476.0,2991.0,54.0,3200.0
94520,56.0,0.0,5265.0,1132.0,460.0,3051.0
94538,222.0,38.0,10113.0,8485.0,100.0,6454.0
94559,106.0,38.0,3628.0,1158.0,262.0,2538.0
94578,119.0,0.0,6837.0,1560.0,674.0,2794.0
94580,166.0,9.0,5390.0,990.0,342.0,3199.0
94702,107.0,63.0,1081.0,2565.0,21.0,1072.0
94704,16.0,0.0,625.0,1838.0,12.0,268.0
94707,122.0,8.0,336.0,2641.0,20.0,1106.0
94904,18.0,65.0,580.0,1634.0,43.0,1490.0
94010,239.0,272.0,2733.0,6201.0,141.0,5857.0
94044,213.0,74.0,4090.0,3027.0,177.0,3315.0
94070,103.0,87.0,1706.0,4418.0,33.0,4047.0
94105,0.0,0.0,77.0,2642.0,0.0,229.0
94121,170.0,61.0,3412.0,4564.0,45.0,2885.0
94301,66.0,15.0,712.0,3981.0,96.0,2273.0
94303,234.0,92.0,4104.0,4899.0,508.0,6037.0
94305,0.0,0.0,47.0,1433.0,0.0,608.0
94403,276.0,72.0,4136.0,4937.0,158.0,3835.0
94572,16.0,0.0,1654.0,351.0,44.0,847.0
94579,72.0,0.0,3917.0,972.0,313.0,1896.0
94589,69.0,0.0,5606.0,532.0,167.0,2254.0
94603,39.0,0.0,5564.0,549.0,677.0,2407.0
94605,293.0,36.0,5190.0,3025.0,290.0,2347.0
94612,60.0,0.0,1194.0,1726.0,53.0,460.0
94706,42.0,15.0,761.0,3275.0,85.0,2399.0
94923,10.0,0.0,23.0,111.0,0.0,0.0
94928,120.0,7.0,5323.0,1570.0,156.0,2922.0
94938,5.0,11.0,75.0,129.0,0.0,76.0
94939,38.0,88.0,354.0,1163.0,0.0,772.0
94945,118.0,28.0,1865.0,1567.0,316.0,1713.0
94964,0.0,0.0,298.0,22.0,0.0,0.0
94512,0.0,0.0,15.0,0.0,0.0,47.0
94569,0.0,0.0,0.0,20.0,0.0,11.0
94517,168.0,0.0,1151.0,1126.0,27.0,2052.0
94545,107.0,0.0,4902.0,1159.0,218.0,2918.0
94556,47.0,70.0,661.0,2419.0,12.0,2588.0
94574,65.0,28.0,997.0,718.0,147.0,757.0
94583,204.0,79.0,2188.0,4348.0,54.0,5436.0
94586,5.0,10.0,99.0,73.0,12.0,54.0
94601,136.0,8.0,6140.0,1479.0,1362.0,2942.0
94621,40.0,0.0,3607.0,316.0,943.0,3055.0
94708,60.0,45.0,260.0,2432.0,19.0,1069.0
94710,41.0,0.0,465.0,903.0,60.0,408.0
94117,122.0,20.0,1724.0,6675.0,0.0,1398.0
94134,214.0,68.0,7005.0,1329.0,286.0,3290.0
94404,152.0,123.0,1945.0,6430.0,89.0,4210.0
94506,252.0,88.0,1162.0,3375.0,161.0,4782.0
94509,159.0,7.0,11469.0,1669.0,1298.0,5818.0
94510,88.0,0.0,2904.0,2238.0,109.0,2604.0
94801,107.0,9.0,3647.0,759.0,610.0,2561.0
94803,150.0,0.0,3862.0,1565.0,67.0,2348.0
94901,206.0,105.0,3482.0,3516.0,694.0,3375.0
94947,244.0,60.0,2836.0,1995.0,0.0,2508.0
94952,215.0,51.0,4062.0,2613.0,280.0,3257.0
94960,97.0,102.0,450.0,2028.0,0.0,2263.0
94970,7.0,19.0,51.0,132.0,0.0,10.0
94542,40.0,11.0,1423.0,954.0,62.0,905.0
94550,324.0,91.0,5203.0,3784.0,28.0,6442.0
94553,296.0,49.0,6403.0,2486.0,267.0,4741.0
94602,188.0,74.0,2338.0,3448.0,163.0,2284.0
94608,130.0,0.0,3140.0,3494.0,84.0,752.0
94609,129.0,0.0,2061.0,2949.0,117.0,616.0
94922,0.0,0.0,56.0,25.0,0.0,0.0
83709,32.0,0.0,6790.0,2513.0,397.0,7733.0
83713,0.0,0.0,2403.0,1384.0,272.0,3877.0
83714,25.0,0.0,2464.0,1312.0,28.0,1894.0
83716,0.0,10.0,1594.0,1633.0,41.0,2687.0
83802,0.0,0.0,36.0,37.0,0.0,1.0
83803,0.0,0.0,119.0,27.0,0.0,78.0
83822,0.0,0.0,391.0,31.0,32.0,139.0
83864,15.0,0.0,2990.0,703.0,48.0,1624.0
83824,0.0,0.0,39.0,9.0,6.0,11.0
83839,0.0,0.0,334.0,32.0,0.0,86.0
83851,0.0,0.0,344.0,36.0,81.0,129.0
83452,0.0,0.0,207.0,24.0,0.0,414.0
83522,0.0,0.0,515.0,46.0,47.0,203.0
83541,7.0,0.0,194.0,43.0,21.0,96.0
83549,0.0,0.0,173.0,29.0,0.0,32.0
83617,0.0,0.0,3467.0,378.0,441.0,1246.0
83622,0.0,0.0,343.0,106.0,36.0,121.0
83631,0.0,0.0,139.0,46.0,0.0,23.0
83641,0.0,0.0,560.0,73.0,32.0,499.0
83651,0.0,0.0,4777.0,682.0,1286.0,3243.0
83655,13.0,0.0,791.0,91.0,120.0,482.0
83703,0.0,0.0,1719.0,1496.0,46.0,1386.0
83014,23.0,0.0,220.0,314.0,0.0,584.0
83101,5.0,0.0,572.0,83.0,0.0,445.0
83115,0.0,0.0,429.0,46.0,0.0,76.0
83121,0.0,0.0,0.0,0.0,0.0,0.0
83126,0.0,0.0,109.0,0.0,0.0,18.0
83210,0.0,0.0,670.0,85.0,45.0,416.0
83212,0.0,0.0,24.0,8.0,4.0,2.0
83227,0.0,0.0,58.0,0.0,0.0,0.0
83251,0.0,0.0,187.0,61.0,7.0,103.0
83253,0.0,0.0,14.0,0.0,0.0,0.0
83276,0.0,0.0,619.0,77.0,67.0,596.0
83302,0.0,0.0,33.0,0.0,0.0,22.0
83312,0.0,0.0,16.0,18.0,0.0,0.0
83314,3.0,0.0,224.0,16.0,10.0,90.0
83324,0.0,0.0,111.0,17.0,28.0,145.0
83327,0.0,0.0,151.0,25.0,28.0,63.0
83340,49.0,0.0,472.0,260.0,114.0,355.0
85640,0.0,0.0,51.0,24.0,0.0,30.0
85615,0.0,0.0,1043.0,664.0,0.0,752.0
85632,3.0,0.0,121.0,57.0,2.0,29.0
85633,0.0,0.0,5.0,0.0,0.0,0.0
85653,49.0,0.0,2427.0,588.0,216.0,1851.0
85701,0.0,0.0,388.0,594.0,130.0,206.0
85706,0.0,0.0,7129.0,327.0,1771.0,4428.0
85040,0.0,0.0,4433.0,526.0,1127.0,2046.0
85208,5.0,0.0,7347.0,1266.0,386.0,2895.0
85249,223.0,14.0,4065.0,3550.0,122.0,7281.0
85253,212.0,43.0,1107.0,2391.0,9.0,2423.0
85254,230.0,32.0,4189.0,4516.0,50.0,5785.0
85258,71.0,27.0,1647.0,3091.0,34.0,1697.0
85281,0.0,0.0,3892.0,3375.0,345.0,1468.0
85283,103.0,0.0,5357.0,4137.0,473.0,3462.0
85324,0.0,0.0,730.0,68.0,84.0,34.0
85331,117.0,27.0,2372.0,2868.0,218.0,3711.0
85345,60.0,0.0,8876.0,1432.0,333.0,5024.0
85347,0.0,0.0,155.0,11.0,4.0,100.0
85350,0.0,0.0,1972.0,271.0,626.0,2364.0
85351,15.0,0.0,8002.0,1841.0,0.0,33.0
85501,5.0,0.0,2281.0,354.0,120.0,689.0
85015,0.0,0.0,5827.0,1119.0,1156.0,2163.0
85044,56.0,0.0,3841.0,3863.0,57.0,3357.0
85053,0.0,0.0,4765.0,965.0,438.0,1947.0
85201,11.0,0.0,7177.0,1626.0,969.0,3499.0
85205,30.0,0.0,7365.0,1874.0,570.0,2886.0
85206,8.0,7.0,6673.0,1768.0,272.0,2343.0
85213,78.0,12.0,4990.0,2009.0,402.0,4210.0
85224,42.0,0.0,4984.0,3108.0,474.0,3724.0
85256,0.0,0.0,863.0,66.0,156.0,310.0
85282,45.0,0.0,5214.0,3618.0,206.0,2662.0
85746,16.0,0.0,6795.0,763.0,825.0,3664.0
85750,161.0,16.0,1803.0,3563.0,95.0,2318.0
85920,0.0,0.0,36.0,29.0,0.0,15.0
85923,0.0,0.0,121.0,0.0,0.0,112.0
85924,7.0,0.0,610.0,60.0,36.0,134.0
85927,0.0,0.0,17.0,0.0,0.0,0.0
85934,0.0,0.0,60.0,41.0,0.0,61.0
85714,0.0,0.0,2190.0,218.0,490.0,754.0
85911,0.0,0.0,348.0,1.0,186.0,120.0
85928,0.0,0.0,216.0,51.0,0.0,147.0
85930,0.0,0.0,216.0,2.0,132.0,77.0
85937,0.0,0.0,714.0,214.0,198.0,1236.0
85940,0.0,0.0,278.0,20.0,0.0,44.0
85941,0.0,0.0,1849.0,62.0,429.0,715.0
85338,88.0,15.0,6580.0,2315.0,386.0,6122.0
85339,47.0,0.0,5211.0,1672.0,669.0,4916.0
85348,7.0,0.0,665.0,142.0,0.0,149.0
85357,0.0,0.0,67.0,6.0,0.0,29.0
85360,0.0,0.0,25.0,0.0,0.0,0.0
85362,0.0,0.0,196.0,22.0,4.0,26.0
85374,24.0,0.0,8641.0,2708.0,442.0,3009.0
85379,94.0,0.0,6653.0,1719.0,448.0,7006.0
85382,18.0,0.0,5723.0,2586.0,131.0,4303.0
85539,0.0,0.0,803.0,111.0,157.0,236.0
85543,2.0,0.0,551.0,165.0,117.0,386.0
85546,6.0,0.0,3072.0,397.0,147.0,2003.0
85553,0.0,0.0,476.0,126.0,16.0,68.0
85602,32.0,0.0,1515.0,369.0,105.0,607.0
85007,49.0,0.0,1587.0,471.0,149.0,808.0
85013,41.0,15.0,2238.0,2012.0,80.0,1266.0
85027,39.0,0.0,5184.0,2001.0,113.0,2521.0
85034,0.0,0.0,388.0,107.0,308.0,87.0
85051,9.0,0.0,7205.0,937.0,1403.0,3020.0
85202,17.0,0.0,4476.0,1942.0,262.0,2573.0
85215,23.0,4.0,2885.0,1317.0,124.0,1324.0
85225,37.0,0.0,9152.0,3200.0,935.0,6275.0
85226,39.0,7.0,3006.0,3841.0,123.0,4298.0
85248,66.0,0.0,4645.0,4095.0,42.0,2446.0
85250,68.0,12.0,1500.0,1915.0,106.0,1030.0
85257,3.0,0.0,4024.0,1833.0,143.0,1212.0
85284,38.0,10.0,1002.0,2391.0,63.0,2546.0
85302,0.0,0.0,6596.0,1168.0,432.0,2869.0
85306,22.0,0.0,4012.0,904.0,97.0,2094.0
85320,0.0,0.0,136.0,9.0,105.0,64.0
85321,0.0,0.0,964.0,133.0,66.0,212.0
85323,0.0,0.0,6456.0,800.0,864.0,4083.0
85326,0.0,0.0,8084.0,644.0,710.0,7265.0
85333,0.0,0.0,125.0,17.0,0.0,84.0
85335,7.0,0.0,5617.0,736.0,722.0,3671.0
85336,0.0,0.0,15.0,4.0,34.0,4.0
85361,22.0,0.0,1023.0,49.0,21.0,983.0
85367,38.0,0.0,5488.0,860.0,145.0,1158.0
85375,25.0,0.0,6574.0,2998.0,0.0,220.0
85533,0.0,0.0,587.0,18.0,22.0,375.0
85544,0.0,0.0,338.0,172.0,0.0,175.0
85611,0.0,0.0,94.0,84.0,0.0,63.0
85613,0.0,0.0,232.0,187.0,72.0,595.0
85625,0.0,0.0,518.0,125.0,0.0,277.0
85634,0.0,0.0,1415.0,73.0,160.0,267.0
85635,16.0,0.0,3512.0,1703.0,407.0,3261.0
85641,26.0,0.0,2781.0,1675.0,172.0,4145.0
85646,9.0,16.0,226.0,119.0,0.0,0.0
85648,11.0,0.0,2579.0,573.0,270.0,2563.0
85710,33.0,0.0,8430.0,2690.0,505.0,2737.0
85531,0.0,0.0,0.0,15.0,0.0,0.0
85601,0.0,0.0,172.0,73.0,0.0,8.0
85603,0.0,0.0,973.0,537.0,77.0,417.0
85609,0.0,0.0,49.0,25.0,0.0,0.0
85619,0.0,0.0,18.0,0.0,0.0,57.0
85623,0.0,0.0,861.0,306.0,129.0,682.0
85631,0.0,0.0,522.0,90.0,22.0,248.0
85637,0.0,0.0,190.0,132.0,24.0,66.0
85643,0.0,0.0,1668.0,226.0,90.0,821.0
85704,68.0,0.0,4173.0,3102.0,87.0,2072.0
85705,0.0,0.0,7911.0,1394.0,1235.0,2224.0
85718,107.0,19.0,1985.0,3566.0,46.0,2145.0
85719,11.0,0.0,2383.0,2674.0,103.0,1182.0
85742,22.0,13.0,3033.0,2047.0,83.0,2769.0
85743,15.0,0.0,3661.0,1812.0,411.0,3592.0
85745,101.0,12.0,3794.0,2681.0,341.0,1985.0
85747,23.0,0.0,2313.0,1672.0,39.0,3466.0
85749,63.0,0.0,1762.0,2574.0,39.0,2067.0
85933,11.0,0.0,537.0,112.0,0.0,277.0
85936,0.0,0.0,481.0,119.0,51.0,622.0
85938,0.0,0.0,239.0,36.0,71.0,222.0
85942,0.0,0.0,0.0,0.0,0.0,0.0
85712,8.0,0.0,4144.0,2365.0,286.0,924.0
85739,0.0,14.0,2312.0,2201.0,128.0,843.0
85926,0.0,0.0,44.0,10.0,6.0,31.0
85931,0.0,0.0,43.0,0.0,0.0,0.0
85708,0.0,0.0,255.0,164.0,37.0,724.0
85617,0.0,0.0,173.0,45.0,8.0,109.0
85627,0.0,0.0,173.0,18.0,31.0,148.0
85654,0.0,0.0,0.0,0.0,0.0,0.0
85736,0.0,0.0,997.0,104.0,245.0,289.0
85932,0.0,0.0,40.0,0.0,0.0,0.0
85939,0.0,0.0,748.0,83.0,21.0,271.0
85346,0.0,0.0,1366.0,46.0,0.0,0.0
85364,41.0,0.0,9496.0,1875.0,1285.0,6986.0
85534,0.0,0.0,540.0,60.0,119.0,242.0
85542,0.0,0.0,562.0,6.0,86.0,340.0
85935,9.0,0.0,618.0,379.0,38.0,436.0
85530,0.0,0.0,260.0,11.0,66.0,40.0
85735,0.0,0.0,2294.0,257.0,116.0,596.0
85018,66.0,78.0,3972.0,2630.0,327.0,2761.0
85207,161.0,10.0,6490.0,2635.0,383.0,5375.0
85043,13.0,0.0,5152.0,500.0,1451.0,3950.0
85233,23.0,0.0,3422.0,2769.0,55.0,4846.0
85328,0.0,0.0,104.0,3.0,0.0,34.0
85607,0.0,0.0,1445.0,337.0,438.0,1281.0
85929,5.0,0.0,1179.0,450.0,66.0,468.0
85118,30.0,0.0,2579.0,899.0,0.0,513.0
85392,17.0,21.0,4502.0,1570.0,494.0,3707.0
85173,0.0,0.0,607.0,47.0,54.0,143.0
85131,0.0,0.0,2661.0,343.0,119.0,433.0
85193,0.0,0.0,724.0,31.0,84.0,425.0
85137,0.0,0.0,440.0,127.0,99.0,239.0
85172,0.0,0.0,336.0,33.0,0.0,163.0
85209,26.0,0.0,6890.0,2397.0,273.0,4281.0
85388,27.0,0.0,3383.0,1160.0,328.0,5252.0
85371,0.0,0.0,61.0,0.0,0.0,28.0
94567,1.0,0.0,93.0,26.0,0.0,72.0
94063,150.0,0.0,4619.0,1210.0,943.0,2791.0
94535,6.0,0.0,209.0,145.0,22.0,503.0
94561,188.0,15.0,6231.0,847.0,180.0,5602.0
94585,47.0,0.0,3840.0,633.0,233.0,2707.0
94588,142.0,93.0,2290.0,4684.0,132.0,5819.0
94592,0.0,0.0,59.0,133.0,0.0,72.0
94607,52.0,6.0,2872.0,1904.0,369.0,676.0
94611,230.0,117.0,1557.0,6464.0,159.0,3559.0
94709,17.0,27.0,224.0,1902.0,0.0,316.0
94805,23.0,0.0,1757.0,1005.0,151.0,880.0
94021,0.0,0.0,21.0,35.0,49.0,24.0
94022,64.0,172.0,571.0,4602.0,63.0,3261.0
94528,0.0,0.0,68.0,109.0,0.0,22.0
94575,0.0,0.0,11.0,22.0,0.0,0.0
94085,33.0,19.0,2112.0,3377.0,99.0,1491.0
94850,0.0,0.0,0.0,0.0,0.0,0.0
94516,0.0,0.0,13.0,16.0,0.0,13.0
94973,0.0,0.0,202.0,235.0,0.0,99.0
94931,47.0,0.0,972.0,504.0,35.0,994.0
94946,27.0,3.0,69.0,71.0,6.0,90.0
94950,5.0,0.0,6.0,10.0,6.0,0.0
94555,108.0,30.0,3598.0,5663.0,219.0,5390.0
94571,0.0,0.0,1683.0,494.0,205.0,550.0
94576,0.0,0.0,14.0,0.0,0.0,0.0
94591,309.0,7.0,7457.0,1922.0,237.0,4087.0
94595,122.0,37.0,1428.0,2519.0,0.0,1278.0
94596,11.0,33.0,1508.0,2395.0,123.0,1790.0
94598,202.0,42.0,1708.0,3631.0,92.0,3148.0
94606,45.0,8.0,4489.0,2150.0,784.0,1837.0
94610,146.0,46.0,1784.0,5330.0,59.0,1918.0
94618,116.0,70.0,613.0,3249.0,0.0,1671.0
94703,86.0,44.0,964.0,3499.0,30.0,1613.0
94705,55.0,16.0,407.0,2446.0,11.0,946.0
94937,6.0,0.0,90.0,117.0,0.0,12.0
94940,0.0,8.0,13.0,19.0,0.0,0.0
94965,57.0,90.0,757.0,1862.0,65.0,387.0
94558,436.0,55.0,7551.0,3531.0,374.0,7307.0
94564,39.0,0.0,2265.0,1047.0,35.0,1434.0
94015,360.0,100.0,7490.0,2840.0,411.0,5052.0
94027,21.0,55.0,247.0,1340.0,15.0,992.0
94038,22.0,0.0,418.0,351.0,0.0,856.0
94041,39.0,5.0,1336.0,2779.0,0.0,1030.0
94043,158.0,22.0,1912.0,5207.0,0.0,2312.0
94087,73.0,85.0,3025.0,11130.0,155.0,8053.0
94089,39.0,15.0,2259.0,3156.0,75.0,1527.0
94108,20.0,0.0,1269.0,1456.0,204.0,357.0
94116,267.0,97.0,4622.0,3946.0,157.0,3775.0
94118,123.0,160.0,2457.0,6160.0,91.0,2528.0
94122,355.0,58.0,5182.0,6611.0,261.0,3988.0
94306,74.0,141.0,1068.0,5731.0,5.0,4121.0
94401,247.0,5.0,4029.0,2522.0,486.0,2867.0
94508,34.0,5.0,215.0,267.0,0.0,223.0
94515,33.0,0.0,635.0,485.0,78.0,762.0
94518,217.0,12.0,3334.0,1856.0,0.0,2385.0
94530,118.0,43.0,1835.0,3363.0,135.0,1812.0
94536,157.0,50.0,9251.0,8412.0,288.0,8722.0
94541,269.0,0.0,10559.0,2624.0,852.0,5330.0
94546,161.0,42.0,6143.0,3012.0,180.0,3845.0
94547,158.0,80.0,2321.0,1314.0,40.0,2331.0
94552,98.0,30.0,1279.0,1608.0,0.0,1788.0
94565,184.0,0.0,13670.0,2044.0,1198.0,7927.0
94566,231.0,149.0,3351.0,6387.0,195.0,7164.0
94577,325.0,42.0,6977.0,2514.0,369.0,4104.0
94590,68.0,0.0,5643.0,1135.0,579.0,1641.0
94599,50.0,0.0,508.0,277.0,0.0,63.0
94123,56.0,117.0,956.0,4118.0,0.0,1019.0
94521,193.0,51.0,4690.0,2687.0,83.0,4949.0
94587,330.0,21.0,13946.0,4939.0,390.0,6744.0
94060,0.0,0.0,292.0,127.0,122.0,169.0
94074,0.0,0.0,11.0,0.0,0.0,0.0
94131,63.0,88.0,1252.0,5226.0,0.0,1769.0
94526,315.0,125.0,1822.0,3942.0,13.0,4947.0
94951,32.0,9.0,547.0,200.0,0.0,606.0
94806,236.0,11.0,8521.0,1591.0,954.0,5546.0
94903,143.0,79.0,2748.0,3457.0,95.0,2585.0
94930,109.0,0.0,663.0,996.0,8.0,899.0
94954,172.0,31.0,4512.0,2153.0,485.0,3891.0
77568,42.0,0.0,2922.0,203.0,223.0,1225.0
77384,248.0,0.0,1874.0,1820.0,111.0,1554.0
77423,2.0,0.0,2244.0,336.0,14.0,1272.0
77514,0.0,0.0,878.0,178.0,90.0,548.0
77573,193.0,9.0,8585.0,6144.0,1289.0,12006.0
77585,0.0,0.0,150.0,0.0,0.0,103.0
77613,0.0,0.0,311.0,38.0,0.0,35.0
77615,0.0,0.0,385.0,3.0,0.0,166.0
77627,14.0,0.0,4343.0,884.0,92.0,2357.0
77630,29.0,0.0,5950.0,642.0,186.0,2349.0
77663,0.0,0.0,234.0,0.0,0.0,126.0
77707,21.0,0.0,2825.0,719.0,89.0,1428.0
77801,0.0,0.0,1405.0,661.0,269.0,841.0
77443,0.0,0.0,103.0,0.0,0.0,153.0
77003,7.0,0.0,835.0,842.0,97.0,234.0
77351,0.0,0.0,6349.0,629.0,307.0,2010.0
77372,0.0,0.0,2709.0,19.0,189.0,1444.0
77374,0.0,0.0,49.0,0.0,0.0,38.0
77375,95.0,0.0,6560.0,1953.0,574.0,6774.0
77376,0.0,0.0,186.0,0.0,0.0,0.0
77414,0.0,0.0,3957.0,449.0,488.0,1728.0
77415,0.0,0.0,0.0,0.0,0.0,36.0
77418,7.0,0.0,1477.0,513.0,180.0,861.0
77440,0.0,0.0,0.0,0.0,0.0,0.0
77002,21.0,0.0,1709.0,812.0,0.0,5.0
77091,11.0,8.0,4948.0,507.0,381.0,1241.0
77024,238.0,135.0,1842.0,5127.0,245.0,6023.0
77036,0.0,0.0,11498.0,1394.0,2778.0,4405.0
77046,0.0,0.0,20.0,165.0,0.0,0.0
77049,42.0,0.0,4283.0,735.0,469.0,4497.0
77061,0.0,0.0,4480.0,383.0,370.0,2048.0
77073,0.0,0.0,5859.0,774.0,760.0,5457.0
77076,0.0,0.0,5751.0,104.0,1464.0,2230.0
77079,163.0,3.0,2094.0,4282.0,518.0,4918.0
77080,13.0,0.0,7200.0,1206.0,1183.0,3526.0
77087,0.0,0.0,5626.0,400.0,760.0,2780.0
77092,0.0,0.0,7390.0,973.0,613.0,2588.0
77095,95.0,0.0,7749.0,5128.0,1133.0,9250.0
77808,0.0,0.0,1621.0,549.0,137.0,1265.0
77831,0.0,0.0,893.0,95.0,14.0,214.0
77837,0.0,0.0,448.0,61.0,66.0,97.0
77840,42.0,0.0,2057.0,2640.0,320.0,1255.0
77969,0.0,0.0,49.0,0.0,0.0,0.0
77990,0.0,0.0,126.0,11.0,43.0,31.0
77612,0.0,0.0,2807.0,72.0,20.0,1291.0
77619,7.0,0.0,3764.0,264.0,162.0,1309.0
77016,3.0,0.0,6376.0,664.0,582.0,1619.0
77018,64.0,0.0,3239.0,2390.0,576.0,1923.0
77029,0.0,0.0,2382.0,235.0,1145.0,1121.0
77044,20.0,29.0,5612.0,1750.0,259.0,5221.0
77048,0.0,0.0,2920.0,635.0,87.0,1478.0
77051,0.0,0.0,2813.0,219.0,145.0,570.0
77066,140.0,0.0,5601.0,1046.0,322.0,3465.0
77054,0.0,0.0,1534.0,2861.0,0.0,508.0
77059,61.0,0.0,746.0,2535.0,26.0,2867.0
77062,35.0,0.0,2437.0,2095.0,159.0,2915.0
77075,0.0,0.0,7177.0,585.0,808.0,4346.0
77078,0.0,0.0,2988.0,239.0,292.0,1420.0
77085,0.0,0.0,2422.0,591.0,199.0,1598.0
77950,0.0,0.0,39.0,11.0,0.0,3.0
77957,24.0,0.0,1584.0,288.0,22.0,783.0
77975,0.0,0.0,527.0,65.0,28.0,184.0
77979,14.0,0.0,3131.0,508.0,350.0,1671.0
77988,0.0,0.0,51.0,38.0,7.0,153.0
77482,0.0,0.0,411.0,42.0,7.0,223.0
77484,5.0,0.0,1676.0,303.0,16.0,1138.0
77486,0.0,0.0,1253.0,185.0,54.0,953.0
77506,0.0,0.0,5482.0,83.0,1151.0,3846.0
